================ Training Loss (Sun Jul  5 20:23:00 2026) ================
[Rank 0] (epoch: 1, iters: 9400, time: 0.296, data: 0.000) , G_GAN: 3.843, G_L1: 5.359, D_real: 0.066, D_fake: 0.025

[Rank 0] (epoch: 1, iters: 9500, time: 0.189, data: 0.000) , G_GAN: 3.011, G_L1: 3.655, D_real: 0.036, D_fake: 0.124

[Rank 0] (epoch: 1, iters: 9600, time: 0.350, data: 0.000) , G_GAN: 3.939, G_L1: 7.125, D_real: 0.034, D_fake: 0.540

[Rank 0] (epoch: 1, iters: 9700, time: 0.240, data: 0.000) , G_GAN: 2.648, G_L1: 6.252, D_real: 0.067, D_fake: 0.177

[Rank 0] (epoch: 1, iters: 9800, time: 0.179, data: 0.000) , G_GAN: 2.893, G_L1: 6.084, D_real: 0.045, D_fake: 0.106

[Rank 0] (epoch: 1, iters: 9900, time: 0.196, data: 0.000) , G_GAN: 1.075, G_L1: 22.942, D_real: 1.259, D_fake: 0.264

[Rank 0] (epoch: 1, iters: 10000, time: 0.216, data: 0.000) , G_GAN: 2.952, G_L1: 7.913, D_real: 0.023, D_fake: 0.303

[Rank 0] (epoch: 1, iters: 10100, time: 0.185, data: 0.000) , G_GAN: 3.789, G_L1: 9.605, D_real: 0.145, D_fake: 0.024

[Rank 0] (epoch: 1, iters: 10200, time: 0.232, data: 0.000) , G_GAN: 4.761, G_L1: 13.162, D_real: 0.002, D_fake: 0.013

[Rank 0] (epoch: 1, iters: 10300, time: 0.180, data: 0.000) , G_GAN: 3.289, G_L1: 4.241, D_real: 0.022, D_fake: 0.055

[Rank 0] (epoch: 1, iters: 10400, time: 0.209, data: 0.000) , G_GAN: 0.885, G_L1: 9.690, D_real: 1.441, D_fake: 0.563

[Rank 0] (epoch: 1, iters: 10500, time: 0.169, data: 0.000) , G_GAN: 3.001, G_L1: 4.186, D_real: 0.003, D_fake: 0.148

[Rank 0] (epoch: 2, iters: 14, time: 0.158, data: 0.001) , G_GAN: 5.471, G_L1: 6.331, D_real: 0.003, D_fake: 0.004

[Rank 0] (epoch: 2, iters: 114, time: 0.180, data: 0.001) , G_GAN: 2.919, G_L1: 16.045, D_real: 0.003, D_fake: 0.075

[Rank 0] (epoch: 2, iters: 214, time: 0.239, data: 0.000) , G_GAN: 2.460, G_L1: 10.301, D_real: 0.011, D_fake: 1.253

[Rank 0] (epoch: 2, iters: 314, time: 0.168, data: 0.001) , G_GAN: 2.205, G_L1: 6.633, D_real: 0.054, D_fake: 0.291

[Rank 0] (epoch: 2, iters: 414, time: 0.185, data: 0.016) , G_GAN: 3.125, G_L1: 15.868, D_real: 0.001, D_fake: 0.101

